Data Storage (GB),Software Licenses,Type of machine,GPU,File import,Export file size (MB),Time period,Cost in pounds
500,Speaker,8_32,NC12,No,1000,6,31233.6936
1000,None,16_64,NV12s v3,Yes,100,3,59226.3213
100,Speaker,64_256,NC12 Promo,No,1000,3,12146.6295
1000,Immersive Reader,8_32,NC12 Promo,No,0,12,57960.2208
1000,Immersive Reader,8_32,NC12,Yes,100,3,59217.4918
750,Text Analytics,8_32,NC12,Yes,100,6,45517.4036
750,Text Analytics,64_256,NC12 Promo,Yes,1000,12,44700.0121
100,Speaker,64_256,NC12 Promo,No,2000,6,17950.259
750,Immersive Reader,8_32,NC12 Promo,No,5000,12,43679.8008
250,Face,64_256,None,Yes,500,12,15483.9321
100,Speaker,16_64,NC12,Yes,2000,12,7350.2116
1000,Face,4_16,None,No,0,36,57281.2629
1000,Speech Services,4_16,None,No,500,24,59719.2872
500,Immersive Reader,64_256,NC12,Yes,100,18,64766.667
50,Speech Services,64_256,NC12,Yes,2000,18,39019.537
50,Speaker,64_256,NC12 Promo,No,1000,6,15082.319
250,Speech Services,16_64,NV12s v3,Yes,100,3,16296.5213
750,Speaker,16_64,NC12,No,100,6,46762.3926
500,Speaker,8_32,NC12 Promo,No,100,3,29849.9118
250,None,16_64,NC12,No,100,12,15903.9916
250,None,16_64,None,No,0,18,21703.9178
1000,Speech Services,4_16,NV12,Yes,0,12,58877.3904
100,Immersive Reader,8_32,NC12 Promo,No,5000,12,6473.9708
50,Face,4_16,NC12,No,1000,6,4847.4018
1000,Speaker,8_32,NV12s v3,Yes,2000,3,58643.1518
250,Face,64_256,NV12,Yes,500,12,17061.4721
750,None,4_16,NC12 Promo,Yes,500,6,44151.5218
1000,None,8_32,NV12,No,1000,3,59451.8418
1000,Face,16_64,NC12,No,500,3,59834.5313
750,Text Analytics,64_256,NV12,Yes,0,3,50305.0095
250,Speaker,16_64,None,No,100,24,24188.5304
100,Speech Services,64_256,NC12,Yes,1000,3,12887.2095
250,Immersive Reader,8_32,NC12,No,5000,6,16928.5236
250,Speech Services,8_32,NC12,No,1000,18,19377.3908
1000,Speaker,32_128,NC12,Yes,0,6,64399.6698
1000,Speech Services,32_128,NV12,No,500,18,76221.9094
1000,Text Analytics,8_32,NV12s v3,Yes,0,18,61690.2208
1000,Text Analytics,32_128,NC12,Yes,2000,6,64408.9298
250,Speaker,32_128,NV12,No,100,12,16487.2087
750,Immersive Reader,64_256,NV12,Yes,5000,3,50341.6595
250,Speech Services,32_128,None,Yes,0,6,20107.5998
750,None,16_64,NV12,Yes,500,18,51912.9578
1000,None,64_256,NC12 Promo,No,1000,18,92636.447
50,Speaker,8_32,NV12s v3,Yes,5000,6,4888.3536
1000,Face,4_16,NV12,Yes,2000,18,60694.6254
750,Text Analytics,8_32,NV12,Yes,2000,12,44651.1308
500,None,32_128,NC12 Promo,Yes,1000,12,29810.3587
50,Immersive Reader,32_128,NC12 Promo,No,100,18,20860.9094
1000,Face,8_32,NV12,Yes,1000,3,59454.7018
1000,Face,16_64,None,No,1000,36,57414.8716
100,Speaker,32_128,None,Yes,100,6,11541.5898
100,Text Analytics,64_256,NC12,Yes,2000,12,8255.0121
500,Speaker,32_128,NV12s v3,Yes,5000,6,35209.9398
100,Text Analytics,4_16,NC12,No,1000,3,7398.0309
50,Speech Services,64_256,NC12,Yes,500,12,5381.1121
50,Speaker,4_16,NV12,No,500,18,6316.3954
750,None,4_16,NC12,No,500,18,46140.3554
1000,Speaker,16_64,NC12,No,100,3,59839.9913
750,Speech Services,64_256,NC12,No,100,6,55878.779
1000,Face,8_32,NV12s v3,Yes,2000,3,58631.7218
100,Text Analytics,16_64,NC12 Promo,No,5000,3,7578.9213
750,Speaker,64_256,NV12,Yes,0,12,45681.1421
50,Speech Services,32_128,NC12 Promo,Yes,1000,3,6371.5249
100,Immersive Reader,32_128,NV12s v3,Yes,1000,3,9396.1349
100,Face,32_128,NV12,Yes,5000,3,10232.7149
750,Face,64_256,None,Yes,0,18,77718.677
250,None,4_16,NV12,Yes,2000,12,15971.1404
250,Speech Services,64_256,NC12 Promo,Yes,1000,18,49706.647
250,Face,16_64,NV12,No,5000,3,17152.1713
250,Immersive Reader,8_32,NC12,No,2000,18,19390.4908
250,Text Analytics,32_128,NC12,Yes,100,18,33056.5794
250,None,8_32,NV12,Yes,1000,18,19606.9508
100,None,64_256,NV12,Yes,2000,3,13122.7295
100,Immersive Reader,64_256,NV12,Yes,500,18,42106.297
100,None,16_64,NV12s v3,Yes,500,3,7716.5313
750,Speaker,8_32,None,No,1000,36,43039.0258
250,Speech Services,4_16,NC12 Promo,No,500,6,15531.6518
1000,Text Analytics,32_128,NC12 Promo,No,2000,18,75249.3994
250,Speech Services,64_256,NV12s v3,No,100,3,20861.8595
500,Speaker,64_256,NC12 Promo,Yes,5000,3,35054.4495
750,Text Analytics,8_32,NV12,No,1000,3,45141.9118
500,None,8_32,NV12s v3,Yes,100,3,29991.1118
750,Face,64_256,NC12 Promo,Yes,0,6,55121.109
500,None,8_32,None,No,100,3,29242.5118
50,Speaker,4_16,NV12,Yes,0,6,5070.8018
250,Speaker,16_64,None,No,5000,36,14508.4216
750,Speaker,4_16,None,Yes,500,12,43015.8404
50,Speech Services,16_64,NC12,Yes,0,12,4450.3916
750,Text Analytics,64_256,None,Yes,0,12,44089.3121
100,Immersive Reader,32_128,NV12,No,5000,18,24731.1694
750,None,16_64,NC12,Yes,0,12,44518.2016
1000,Speech Services,16_64,NC12 Promo,Yes,1000,12,58090.8516
500,Text Analytics,8_32,NV12,Yes,2000,18,33922.8508
250,None,4_16,NV12,No,0,12,15947.5904
500,Text Analytics,64_256,None,No,100,3,34423.1995
250,Text Analytics,64_256,NC12 Promo,Yes,5000,18,49718.567
750,Speaker,16_64,NC12 Promo,Yes,500,3,44781.1613
50,None,16_64,None,Yes,5000,36,3046.1916
100,Immersive Reader,16_64,None,Yes,500,6,8207.4026
500,Speech Services,4_16,NC12 Promo,No,1000,12,29290.6904
500,Immersive Reader,64_256,NV12s v3,No,500,6,40982.579
1000,Speaker,8_32,NV12,Yes,1000,3,59466.1318
500,Text Analytics,64_256,NC12,Yes,2000,12,31150.9121
100,Speaker,16_64,NV12s v3,No,500,6,8963.1526
1000,Speech Services,16_64,NV12s v3,No,100,18,65387.9778
250,Immersive Reader,32_128,NV12,No,2000,12,16497.9487
750,Face,8_32,NC12 Promo,No,2000,12,43669.5608
250,Face,32_128,NC12,No,5000,6,21487.9498
50,None,8_32,NV12s v3,Yes,100,6,4850.2136
1000,Speech Services,32_128,NV12,Yes,2000,6,64638.4898
500,None,4_16,NC12,No,500,3,30287.9709
1000,None,16_64,NV12,Yes,100,3,60055.2613
1000,Speaker,64_256,NV12,No,1000,12,60008.6621
250,Immersive Reader,32_128,NV12s v3,Yes,5000,12,15674.9687
100,Speaker,32_128,NC12,No,500,12,7677.6587
1000,Text Analytics,8_32,NC12 Promo,Yes,100,6,59072.4636
1000,Speaker,16_64,NC12,Yes,5000,12,58871.9316
100,Speaker,16_64,NV12s v3,Yes,5000,6,8981.0326
50,Face,16_64,NV12s v3,No,0,18,11007.4378
1000,Speech Services,8_32,NV12s v3,Yes,500,6,59233.9236
500,Speech Services,8_32,NC12 Promo,No,2000,3,29853.5118
1000,Speech Services,4_16,NC12,Yes,5000,18,60468.1654
250,Immersive Reader,8_32,NV12,Yes,0,3,16511.5918
250,Text Analytics,64_256,NC12,Yes,500,3,21467.2095
1000,Face,64_256,NV12s v3,Yes,500,18,92788.837
250,Face,4_16,NV12s v3,Yes,0,18,16912.3354
750,Speech Services,64_256,NC12 Promo,Yes,0,18,78308.927
50,Text Analytics,8_32,NC12 Promo,No,500,12,3586.9708
1000,Text Analytics,32_128,None,No,5000,12,57849.0287
750,None,16_64,NV12,Yes,1000,18,51918.9178
50,Speaker,4_16,NC12 Promo,No,0,3,3777.8809
100,Text Analytics,4_16,NV12,No,1000,3,7627.5909
100,Speaker,16_64,None,No,2000,12,6002.2316
250,Face,64_256,NC12 Promo,Yes,2000,18,49715.467
1000,Text Analytics,64_256,None,Yes,100,24,103626.746
250,None,4_16,NC12,Yes,500,6,16286.5218
250,Text Analytics,4_16,None,No,1000,36,14366.1929
50,Immersive Reader,8_32,NV12,Yes,5000,12,4596.4208
100,None,4_16,None,Yes,500,24,8203.5272
1000,Text Analytics,4_16,NV12s v3,Yes,500,6,58616.9418
250,Immersive Reader,16_64,NV12,Yes,1000,18,23306.1878
750,Face,16_64,None,No,1000,6,45414.9126
1000,None,16_64,NV12,No,5000,18,66240.7678
250,Immersive Reader,4_16,NC12 Promo,Yes,0,12,14970.3004
750,Immersive Reader,32_128,NC12,Yes,1000,18,61695.5194
250,None,32_128,NC12 Promo,No,100,18,32301.7094
1000,Immersive Reader,8_32,None,No,100,6,58486.4936
100,Immersive Reader,4_16,NV12s v3,Yes,1000,3,6805.7909
50,None,8_32,NC12 Promo,Yes,5000,12,3604.8508
1000,Text Analytics,64_256,None,Yes,500,18,92037.377
100,Speech Services,64_256,NV12s v3,Yes,1000,12,7649.6721
1000,Speech Services,32_128,NC12,Yes,100,12,59173.1587
500,Text Analytics,64_256,None,Yes,1000,6,40232.799
50,Speaker,16_64,None,Yes,5000,36,3060.4816
750,Face,32_128,None,Yes,500,18,60337.2994
250,Immersive Reader,8_32,NC12,Yes,0,18,19366.9408
100,Immersive Reader,16_64,NV12,Yes,2000,3,8564.5313
500,Speech Services,8_32,NV12,No,2000,3,30837.9418
250,Text Analytics,64_256,None,No,5000,24,60720.796
1000,Face,8_32,NC12,No,5000,12,58740.3208
750,Immersive Reader,8_32,NV12,Yes,5000,18,48245.8808
50,Immersive Reader,4_16,NV12s v3,Yes,1000,18,5486.2654
250,Face,64_256,NV12,Yes,500,6,27497.299
100,Immersive Reader,64_256,None,Yes,0,6,17326.449
50,None,32_128,NV12s v3,No,500,12,4202.0087
100,Text Analytics,4_16,NC12,Yes,5000,18,8952.4054
250,Speaker,8_32,NV12,Yes,1000,3,16536.3318
750,None,4_16,NC12 Promo,No,2000,6,44163.4418
100,None,16_64,NV12s v3,No,2000,12,6736.5416
50,Face,64_256,None,Yes,2000,24,49269.756
250,None,32_128,None,Yes,100,3,17214.4249
250,None,8_32,NC12,No,0,3,16274.8918
250,Text Analytics,64_256,NC12 Promo,Yes,0,12,16062.5521
50,Speaker,64_256,NC12,Yes,2000,18,39033.827
250,None,64_256,NV12s v3,Yes,5000,3,20885.7095
1000,None,32_128,None,No,0,3,60138.5649
100,Face,16_64,NV12s v3,No,100,12,6721.5116
1000,Face,64_256,NC12 Promo,No,500,3,63644.9995
250,Speaker,4_16,NV12,Yes,0,3,16210.2509
1000,None,16_64,NC12 Promo,Yes,2000,12,58096.8116
500,Face,32_128,NV12,Yes,100,12,30785.7187
1000,Speech Services,4_16,NC12,No,500,6,59216.3218
750,Face,64_256,None,No,0,12,44092.1721
250,Immersive Reader,32_128,None,No,1000,24,37525.3392
500,None,4_16,NC12,Yes,500,12,30039.6004
250,None,64_256,NC12 Promo,No,100,12,16068.2121
100,Speaker,8_32,NV12s v3,Yes,2000,18,10212.3008
100,Text Analytics,64_256,NC12 Promo,Yes,100,6,17918.079
100,Face,4_16,NC12 Promo,No,0,3,6628.4309
250,None,16_64,NC12,No,2000,12,15921.8816
50,Text Analytics,32_128,NC12 Promo,No,5000,18,20877.6194
50,Text Analytics,32_128,NV12,Yes,0,3,7338.3649
750,Speech Services,32_128,NC12,No,1000,12,44875.1587
50,Speaker,16_64,None,No,100,3,4114.2713
250,Immersive Reader,8_32,NV12s v3,Yes,100,18,18773.2208
250,None,32_128,NC12,No,100,3,18562.4049
500,Speech Services,16_64,NV12s v3,No,2000,18,36786.0078
50,Speech Services,64_256,NC12 Promo,No,1000,18,38258.707
1000,Text Analytics,16_64,NC12,No,2000,3,59843.5913
100,Face,4_16,NC12,Yes,500,3,7394.9309
1000,None,4_16,None,Yes,2000,36,57301.9529
100,Speech Services,64_256,NV12,No,5000,18,42117.037
750,Speech Services,4_16,NC12,No,500,18,46140.3554
750,Speech Services,16_64,None,No,0,18,50323.7878
500,None,64_256,NC12 Promo,Yes,500,12,30384.1221
250,Immersive Reader,32_128,NV12,Yes,1000,6,21709.8698
750,Face,32_128,NC12 Promo,Yes,500,18,60930.4094
250,None,32_128,None,No,500,36,14708.0659
100,Speaker,4_16,NV12s v3,Yes,2000,6,7127.3918
500,Immersive Reader,64_256,NV12s v3,No,500,12,30546.7521
500,Face,8_32,NC12,Yes,1000,6,31222.2636
500,Speaker,16_64,NV12s v3,No,500,12,29634.8116
1000,Text Analytics,4_16,NV12s v3,No,2000,18,59862.8254
1000,Text Analytics,4_16,NC12 Promo,Yes,500,6,58461.4518
50,Speaker,8_32,NC12 Promo,No,5000,6,4732.8636
100,Immersive Reader,8_32,NC12,Yes,100,12,7204.9908
100,Speaker,64_256,NC12 Promo,Yes,5000,18,41146.897
500,None,64_256,NV12s v3,Yes,500,6,40975.439
1000,Immersive Reader,32_128,NC12 Promo,No,100,12,58425.4287
750,Speech Services,16_64,NC12 Promo,Yes,2000,18,50940.4478
1000,None,4_16,None,Yes,1000,36,57295.9929
750,Face,64_256,NV12,No,2000,6,56129.089
250,Immersive Reader,8_32,NV12s v3,No,2000,12,15209.4608
750,None,4_16,NC12,No,1000,3,44603.8609
750,Face,16_64,NC12,Yes,5000,6,46774.8126
250,Immersive Reader,32_128,NV12,Yes,0,18,33287.6194
500,Text Analytics,8_32,NC12 Promo,No,0,6,30446.9436
100,Immersive Reader,32_128,NV12s v3,No,100,3,9384.2049
50,Speech Services,8_32,NV12s v3,Yes,2000,12,3754.3808
750,Text Analytics,16_64,NC12,Yes,2000,6,46765.9926
250,Face,8_32,None,Yes,1000,3,14947.3618
500,Immersive Reader,64_256,None,Yes,5000,6,40251.859
100,Face,8_32,NC12 Promo,Yes,100,6,7559.5636
500,Speech Services,16_64,NV12s v3,No,1000,18,36780.0478
250,Face,8_32,NC12 Promo,No,2000,18,18631.3408
50,Text Analytics,32_128,NV12s v3,Yes,1000,12,4207.9687
100,Speaker,64_256,NV12s v3,No,500,6,18093.829
1000,Immersive Reader,16_64,None,Yes,2000,3,58502.7513
250,None,4_16,NV12s v3,Yes,0,6,15675.5118
500,Speaker,8_32,NV12,Yes,1000,18,33931.1808
250,Speaker,64_256,NC12 Promo,No,0,12,16076.8421
250,Text Analytics,32_128,NV12,Yes,500,3,18797.9349
500,Speech Services,16_64,NC12 Promo,Yes,500,6,31689.2726
750,Immersive Reader,32_128,None,No,2000,24,66151.1692
250,None,4_16,NV12,Yes,2000,6,16528.0018
500,Speaker,8_32,NV12,Yes,0,3,30828.6818
250,Face,4_16,NC12 Promo,Yes,100,18,16762.5054
750,None,32_128,NV12,No,1000,3,47423.7649
100,Immersive Reader,8_32,NC12,Yes,500,3,7707.7018
100,Immersive Reader,8_32,NC12,No,100,6,8318.7136
500,Speaker,8_32,None,No,0,12,28754.4008
500,None,64_256,NV12s v3,Yes,500,6,40975.439
750,Text Analytics,8_32,NC12 Promo,Yes,500,12,43654.7808
500,Speaker,32_128,NV12,Yes,2000,6,36032.9198
50,Immersive Reader,16_64,NC12,Yes,500,3,5461.0713
500,Immersive Reader,16_64,NV12s v3,Yes,500,6,31851.9026
50,Immersive Reader,8_32,NC12,No,100,3,4839.7518
500,Speech Services,32_128,NV12s v3,No,100,6,35171.7998
100,Text Analytics,8_32,NV12s v3,Yes,5000,18,10203.9708
250,Speech Services,16_64,NC12,Yes,0,6,18122.5726
50,None,32_128,NV12,No,100,3,7344.0249
50,None,8_32,NC12,Yes,2000,12,4353.7608
50,Face,8_32,None,Yes,0,18,6566.7408
500,Immersive Reader,64_256,NV12s v3,No,500,3,35184.9095
500,Text Analytics,64_256,None,No,100,6,40220.869
750,None,16_64,NV12,No,0,3,45739.6713
1000,Speech Services,8_32,NV12s v3,Yes,0,18,61690.2208
1000,Immersive Reader,4_16,None,Yes,1000,6,57881.4418
1000,Speech Services,16_64,NV12s v3,No,0,18,65382.3178
1000,Immersive Reader,16_64,NV12s v3,Yes,0,6,60460.1326
100,Face,16_64,NV12s v3,Yes,500,18,13881.0478
750,None,32_128,NC12,Yes,1000,6,50093.0398
1000,Speaker,16_64,None,Yes,5000,3,58515.8613
100,Text Analytics,16_64,NV12,Yes,5000,3,8563.3513
1000,Speaker,16_64,NV12,No,2000,3,60087.4413
750,Immersive Reader,16_64,NV12s v3,No,100,3,44923.5313
750,Immersive Reader,64_256,NV12,No,500,6,56121.449
500,Speaker,32_128,NV12,Yes,500,12,30803.1187
250,Immersive Reader,4_16,NC12 Promo,Yes,1000,3,15236.2609
100,None,32_128,NV12s v3,Yes,1000,18,23883.1694
100,Speaker,8_32,NC12,No,2000,6,8343.7536
250,Immersive Reader,16_64,None,No,100,6,16787.3926
750,Text Analytics,32_128,NC12 Promo,Yes,2000,12,44126.2487
250,None,64_256,None,No,0,6,25905.269
100,Immersive Reader,4_16,NV12s v3,Yes,500,18,8342.2854
50,Speaker,4_16,NV12s v3,No,0,12,3685.0004
500,Face,4_16,NC12 Promo,Yes,2000,3,29547.8809
750,Speech Services,64_256,NC12,No,5000,18,79093.307
750,None,8_32,NV12s v3,No,5000,3,44324.8918
500,Text Analytics,8_32,NC12 Promo,No,2000,12,29356.7708
100,Face,4_16,NC12,No,100,12,7140.5904
750,Face,32_128,NV12s v3,No,0,12,44261.0487
50,None,16_64,NC12 Promo,Yes,2000,12,3719.0716
100,None,4_16,None,No,5000,18,7604.4254
1000,None,16_64,NV12,No,100,18,66216.9178
1000,None,64_256,NC12,No,100,3,64391.0395
1000,Speaker,4_16,None,Yes,500,6,57882.6318
500,Speaker,4_16,NC12 Promo,No,0,3,29535.7609
750,Speaker,64_256,NC12 Promo,No,1000,3,49352.4595
750,Text Analytics,16_64,None,No,5000,24,52817.9604
750,Speaker,8_32,NV12,No,2000,18,48247.0708
750,Speech Services,16_64,None,Yes,1000,6,45412.0526
500,None,4_16,NV12,Yes,500,6,30826.0218
100,Speaker,32_128,NV12s v3,No,2000,18,23903.4194
1000,None,64_256,NV12s v3,Yes,100,12,59153.5021
750,Speech Services,32_128,NV12s v3,No,0,12,44258.1887
100,Face,32_128,NV12,Yes,0,18,24697.3794
100,Immersive Reader,64_256,None,Yes,0,3,11528.7795
1000,Face,4_16,NC12,No,0,18,60441.5154
100,Face,16_64,NC12 Promo,Yes,2000,18,13737.4778
750,Speech Services,4_16,NC12,No,2000,18,46152.2754
50,None,32_128,NC12 Promo,No,5000,3,6383.4449
500,Speaker,64_256,None,Yes,0,36,29407.1881
750,Text Analytics,16_64,None,No,0,24,52788.4504
100,Face,16_64,None,Yes,0,12,5967.2516
750,Face,16_64,NV12,No,100,3,45748.1913
500,Speaker,8_32,NC12,Yes,100,18,33689.6908
50,Face,16_64,NC12,No,2000,18,11630.3678
750,Speaker,8_32,None,No,500,3,43572.7018
1000,None,8_32,NV12,Yes,1000,3,59451.8418
100,Immersive Reader,4_16,NV12,No,2000,6,7949.1818
100,Text Analytics,8_32,NC12,Yes,5000,6,8335.4236
50,None,8_32,NC12,Yes,1000,18,7929.4508
750,Speech Services,16_64,NC12 Promo,Yes,2000,12,43786.8816
500,Face,64_256,NC12,Yes,2000,3,35791.9295
50,Face,8_32,NV12s v3,Yes,500,3,4242.0618
500,None,4_16,NV12,Yes,0,18,32048.3554
100,Text Analytics,8_32,NV12,Yes,1000,6,8553.0636
100,None,32_128,NV12,No,5000,18,24724.0294
50,Text Analytics,64_256,NC12 Promo,No,2000,6,15073.989
100,Immersive Reader,32_128,NV12s v3,No,500,6,12289.0098
100,Face,16_64,NV12,No,0,12,7544.7916
50,None,64_256,NV12,Yes,5000,6,16064.379
500,Speaker,32_128,NV12,Yes,2000,18,47628.2594
1000,Speech Services,8_32,NV12s v3,No,2000,6,59245.8436
250,Immersive Reader,32_128,NC12,No,0,3,18563.8849
1000,Face,64_256,NV12,Yes,2000,12,60003.1921
500,Speech Services,4_16,NC12 Promo,Yes,100,18,31069.5854
500,Speech Services,4_16,NV12,No,100,18,32054.0154
250,Speech Services,64_256,NC12,No,2000,12,16840.9721
1000,Immersive Reader,8_32,NV12s v3,Yes,100,18,61703.0208
250,Face,32_128,NV12,Yes,2000,3,18812.7149
750,Speaker,32_128,NC12 Promo,Yes,0,12,44116.9887
50,Text Analytics,8_32,NV12s v3,No,0,6,4844.5536
500,None,32_128,NC12 Promo,Yes,2000,3,32135.3649
250,Immersive Reader,16_64,NC12 Promo,Yes,100,3,16148.1713
750,Speaker,8_32,NC12,No,1000,6,45543.6236
500,Face,8_32,NV12,Yes,1000,3,30834.8418
750,Text Analytics,64_256,NC12 Promo,Yes,2000,3,49344.1295
750,Speech Services,16_64,NV12,Yes,2000,3,45763.2213
1000,Text Analytics,16_64,NC12 Promo,Yes,5000,3,59094.6813
250,Text Analytics,64_256,NC12 Promo,No,100,3,20706.3695
250,None,64_256,None,No,100,18,49101.607
50,None,4_16,NC12 Promo,Yes,0,12,3515.2204
50,Face,16_64,None,No,100,36,3025.2016
50,None,16_64,NC12,Yes,5000,6,6704.1426
500,Text Analytics,4_16,NC12,No,0,12,30027.9704
500,Text Analytics,16_64,NC12,No,1000,3,31217.7713
750,Immersive Reader,32_128,NC12,Yes,1000,18,61695.5194
500,None,32_128,NV12s v3,Yes,500,3,32278.9349
250,None,8_32,None,No,2000,3,14950.4618
1000,None,8_32,NV12,Yes,0,6,60051.2336
50,Speech Services,8_32,None,Yes,0,36,2939.3358
250,Immersive Reader,32_128,NV12,No,5000,18,33317.1294
1000,Speaker,16_64,None,No,1000,36,57426.3016
100,Text Analytics,8_32,NV12s v3,No,5000,12,6622.3208
100,Face,4_16,None,No,0,3,6035.3209
1000,Speaker,32_128,NC12 Promo,Yes,2000,18,75263.6894
100,Text Analytics,4_16,NV12,No,100,6,7924.1518
250,None,4_16,NV12s v3,Yes,100,6,15681.1718
50,Speech Services,32_128,None,Yes,2000,18,20278.5494
500,Text Analytics,4_16,NV12s v3,No,2000,12,29452.1404
250,None,16_64,NC12,No,2000,6,18146.1226
50,Speaker,8_32,NV12,No,1000,3,5088.3918
250,Face,64_256,NV12,No,0,18,50676.347
750,None,8_32,NC12 Promo,Yes,5000,18,47254.3108
50,Immersive Reader,4_16,NV12,Yes,500,6,5075.2818
500,Face,64_256,NC12,No,2000,12,31153.7721
500,Text Analytics,64_256,NC12 Promo,Yes,2000,12,30396.0421
250,None,4_16,NV12,Yes,100,3,16201.6209
100,Face,16_64,NC12 Promo,No,1000,12,6577.9516
500,None,32_128,NC12,Yes,1000,18,47378.4494
750,Speech Services,8_32,None,Yes,1000,18,46649.2808
100,Speech Services,8_32,NV12,No,1000,12,7439.3408
750,Speech Services,4_16,NC12,No,100,18,46134.3854
1000,Speech Services,16_64,None,No,1000,12,57497.7416
250,Face,64_256,None,No,2000,12,15495.8521
750,Speaker,4_16,None,Yes,1000,6,43578.6618
750,Immersive Reader,32_128,NC12 Promo,No,5000,18,60952.5694
250,None,64_256,None,Yes,100,24,60696.946
500,Text Analytics,8_32,NV12s v3,Yes,2000,18,33093.9108
750,Immersive Reader,32_128,NV12,No,500,6,50323.7798
1000,Face,16_64,None,No,1000,36,57414.8716
1000,Immersive Reader,32_128,None,Yes,1000,24,80455.1392
1000,Face,4_16,NC12 Promo,Yes,100,3,58149.8509
100,Immersive Reader,4_16,NV12,Yes,2000,12,7392.3204
1000,None,8_32,None,No,5000,36,57346.5858
100,Immersive Reader,32_128,NV12,No,100,6,13111.9798
50,Face,8_32,None,No,5000,6,4128.3236
50,None,4_16,NC12,No,100,6,4832.6118
750,Text Analytics,32_128,NC12,No,2000,18,61694.3394
1000,Face,32_128,NC12,No,0,12,59170.3587
100,Speech Services,4_16,NC12,No,500,18,8934.5254
500,Speech Services,32_128,NV12,Yes,1000,3,33113.8349
750,Speech Services,4_16,NC12,Yes,1000,12,44355.4904
100,Immersive Reader,16_64,NV12s v3,No,1000,12,6737.7216
500,Immersive Reader,32_128,NC12 Promo,Yes,2000,3,32142.5049
500,Speaker,16_64,None,No,1000,6,31116.4126
250,Speaker,32_128,NV12,Yes,2000,18,33318.3194
100,Text Analytics,8_32,NV12,No,1000,12,7439.3408
500,Speaker,4_16,NC12 Promo,No,0,12,29287.3904
750,Face,8_32,None,No,2000,18,46658.1008
50,Speaker,32_128,NC12,No,500,3,7134.7249
500,Immersive Reader,32_128,None,Yes,5000,12,29236.3087
100,Immersive Reader,8_32,NC12 Promo,Yes,1000,6,7575.7736
100,Face,32_128,NC12,No,100,12,7660.2587
250,Face,64_256,None,Yes,500,24,60705.776
500,None,64_256,NV12s v3,Yes,5000,6,40993.319
100,Face,16_64,None,No,1000,24,15603.0704
50,Speaker,4_16,NC12 Promo,No,1000,3,3795.4709
1000,None,64_256,NC12 Promo,No,100,18,92624.517
250,None,8_32,NV12s v3,No,2000,3,15699.0618
750,Face,16_64,None,No,5000,24,52820.8204
1000,Speech Services,16_64,NV12s v3,Yes,500,18,65393.9478
100,Face,32_128,NV12,Yes,2000,12,7907.7087
750,Speaker,4_16,NV12,Yes,100,12,44587.4104
250,Speaker,32_128,NC12 Promo,No,100,18,32315.9994
750,Speaker,16_64,NC12,Yes,500,6,46768.3626
750,None,16_64,NV12,Yes,0,6,46972.0026
100,Speech Services,4_16,NC12 Promo,Yes,100,12,6382.8604
250,Face,64_256,NV12,No,500,3,21699.6295
1000,Text Analytics,32_128,NV12,Yes,5000,12,59426.5687
250,Immersive Reader,4_16,NC12 Promo,No,5000,3,15248.1809
500,Face,4_16,NV12,Yes,100,6,30822.9118
250,Speaker,64_256,NV12s v3,Yes,1000,12,16249.9221
250,Immersive Reader,16_64,NC12 Promo,No,1000,3,16160.1013
1000,Speech Services,64_256,NV12s v3,Yes,500,12,59159.4721
50,Speaker,8_32,None,Yes,5000,6,4139.7536
50,Immersive Reader,32_128,NC12 Promo,Yes,1000,18,20872.8394
250,Text Analytics,64_256,NV12,No,5000,18,50702.997
